"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName","threshold"
"ENSG00000152137",293.649245891388,-1.34417011670691,0.323026054759557,-4.161181727918,3.16605012200304e-05,0.00325929680367847,"HSPB8",TRUE
"ENSG00000279289",163.270094924846,-1.14618011117425,0.281883429978644,-4.06614929888249,4.77963222960036e-05,0.00469528577848977,"",TRUE
"ENSG00000180096",15.1180843837536,2.2260084095267,0.5490392714923,4.05437010630654,5.02695737376695e-05,0.00487452705340111,"SEPTIN1",TRUE
"ENSG00000265972",425.906045918804,-1.38529300771692,0.346281234155619,-4.00048536010002,6.32126979941503e-05,0.00568914281947352,"TXNIP",TRUE
"ENSG00000163531",31.6388797561942,1.24982662699021,0.313129463434299,3.99140538639363,6.56828925788555e-05,0.00584150222165797,"NFASC",TRUE
"ENSG00000167011",28.5820820269233,1.69232199042856,0.42619995518449,3.97072306048462,7.16548329875879e-05,0.00618949505634165,"NAT16",TRUE
"ENSG00000163216",84.3055527727468,1.01313145072438,0.255349346265864,3.96762891912607,7.25912458868846e-05,0.00623455100388501,"SPRR2D",TRUE
"ENSG00000169282",95.8919372111562,1.03866850158001,0.263499349176469,3.94182568126346,8.08637395201342e-05,0.00682798879206527,"KCNAB1",TRUE
"ENSG00000101210",20.4665291471831,1.66194864236047,0.422761577473698,3.93117239341331,8.45326278249527e-05,0.00701947732712176,"EEF1A2",TRUE
"ENSG00000123096",58.1532807246739,1.42577530089035,0.363517835777109,3.92216051199361,8.77584951962183e-05,0.00724730869669868,"SSPN",TRUE
"ENSG00000213889",41.2038497462188,1.09688204626749,0.280413847281473,3.91165435266992,9.166604159461e-05,0.00736991826535649,"PPM1N",TRUE
"ENSG00000182326",75.4927517071735,-1.30268549789029,0.332977901885633,-3.91222808034186,9.14484811046953e-05,0.00736991826535649,"C1S",TRUE
"ENSG00000179399",174.925470132945,1.17735294875377,0.303026434696734,3.88531432887051,0.000102197574009352,0.00804203946262076,"GPC5",TRUE
"ENSG00000107984",17.8711217717622,-2.90222854297142,0.748445135512984,-3.8776770737941,0.000105458567584488,0.00815659035912373,"DKK1",TRUE
"ENSG00000241489",65.0877733992361,-1.15607646984294,0.298356555312124,-3.87481504682717,0.000106705712731168,0.00816184107986004,"",TRUE
"ENSG00000169429",101.103195929466,-1.76382668415834,0.455275791620258,-3.87419387681727,0.000106978223069356,0.00816184107986004,"CXCL8",TRUE
"ENSG00000172828",34.7090910826394,1.22130469956779,0.323158771946007,3.7792713848159,0.000157287926787034,0.0110461387731781,"CES3",TRUE
"ENSG00000186594",279.755372599229,-1.04651822118373,0.277234498790315,-3.77484846132106,0.000160104961495462,0.0110892975634875,"MIR22HG",TRUE
"ENSG00000198576",21.6882513433493,2.17831815437272,0.58371943646584,3.73178965490932,0.000190124229917024,0.012370420673822,"ARC",TRUE
"ENSG00000118523",707.825978195487,-1.16541362394338,0.312551745185466,-3.7287061803217,0.000192465401201822,0.0124081962670176,"CCN2",TRUE
"ENSG00000134042",55.8289613614803,-1.62019050331374,0.438443344315045,-3.69532466240278,0.000219605988757373,0.0136391653348071,"MRO",TRUE
"ENSG00000173221",119.987539461091,-1.37018319723383,0.372235816331615,-3.68095475265381,0.000232362240972087,0.014254712170655,"GLRX",TRUE
"ENSG00000048052",63.138574112596,-1.53391141790066,0.417001320139133,-3.6784330020559,0.000234671316120242,0.0142797970902317,"HDAC9",TRUE
"ENSG00000102359",113.414796739061,-1.62134353538453,0.441294847122881,-3.674059522687,0.000238727081810747,0.0144680162887723,"SRPX2",TRUE
"ENSG00000102524",60.8228569368044,-1.23452562240658,0.337176985571331,-3.66135790767192,0.000250881991416593,0.0150229335896071,"TNFSF13B",TRUE
"ENSG00000179071",33.4751113124593,-1.34285124047948,0.374598523818209,-3.58477451216856,0.00033736955419873,0.0186421485279666,"CCDC89",TRUE
"ENSG00000128564",8144.88887233353,1.07353283904868,0.300743267349513,3.56959890909566,0.000357528210976317,0.01965891925953,"VGF",TRUE
"ENSG00000128266",81.258700763408,1.35865889394046,0.384870326649989,3.53017315147827,0.000415287783062354,0.0219481302845349,"GNAZ",TRUE
"ENSG00000126878",40.5869161950338,-1.56595202337997,0.443778782209041,-3.52867709353967,0.000417642399293212,0.0219481302845349,"AIF1L",TRUE
"ENSG00000109501",837.995828515433,-1.00562005238879,0.294734743828491,-3.41194946793912,0.000645000688546404,0.0305120180906444,"WFS1",TRUE
"ENSG00000223749",30.9404366968988,-1.09260159199618,0.32100682499953,-3.40367090948232,0.000664868043810598,0.0309379773946541,"MIR503HG",TRUE
"ENSG00000229589",27.7673768588722,1.56706958495969,0.461883864959117,3.392778366697,0.000691875936151201,0.0319966009857002,"ACVR2B-AS1",TRUE
"ENSG00000255587",14.2537562722727,1.97178524913892,0.583158941123289,3.38121412550212,0.000721662820413085,0.0328684611842687,"RAB44",TRUE
"ENSG00000234383",41.7449424572569,1.08971923962663,0.323282856340597,3.37079191876029,0.000749524481080873,0.0339317859959202,"CTBP2P8",TRUE
"ENSG00000248206",18.7785456743775,-1.49081012604847,0.444845865118882,-3.35129590481877,0.000804343047016676,0.0354308718888429,"",TRUE
"ENSG00000171658",70.6278805178777,-1.26228987668391,0.37691116113706,-3.34903820007838,0.0008109261430314,0.0354308718888429,"NMRAL2P",TRUE
"ENSG00000258881",30.9257396430253,1.09103311836895,0.331323894664141,3.29295030011316,0.000991419980415326,0.0409369294111053,"",TRUE
"ENSG00000261512",44.2418226564203,-1.00365584661353,0.306210358740894,-3.27766784487782,0.00104668481635984,0.042289442983571,"",TRUE
"ENSG00000185338",15.4808777453632,-1.60587192624839,0.4898507291236,-3.27828832493826,0.00104438660279416,0.042289442983571,"SOCS1",TRUE
"ENSG00000077522",25.2212565943617,1.64092437227988,0.502799899780707,3.26357338773448,0.00110016687205353,0.043777052342816,"ACTN2",TRUE
"ENSG00000104419",757.556763210743,-1.03622567084593,0.319333613193102,-3.24496272247834,0.00117465999801737,0.0455029375520646,"NDRG1",TRUE
"ENSG00000197093",52.2424009278308,-1.18314079125765,0.365028948022118,-3.24122455949977,0.00119017388557703,0.0457501624046619,"GAL3ST4",TRUE
"ENSG00000225883",13.3643852339793,-1.57299459702369,0.487621084625335,-3.22585435006836,0.0012559725461278,0.0471733454500766,"BMS1P11",TRUE
"ENSG00000196668",61.3886456854531,-1.07495590690786,0.333292802393585,-3.22525988916632,0.00125858360116306,0.0471733454500766,"LINC00173",TRUE
"ENSG00000129993",41.5364859701485,1.49942092439604,0.465342931584601,3.22218480742827,0.00127217050288413,0.0475639867123095,"CBFA2T3",TRUE
