"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName","threshold"
"ENSG00000180447",155.20226120916,-1.16019010561829,0.184380654099839,-6.29236354151377,3.12668156358363e-10,1.10447760522314e-08,1.10447760522314e-08,TRUE
"ENSG00000138413",2096.0193128985,-1.04741341542117,0.166539618861298,-6.2892747238332,3.18952588765806e-10,1.12463951687965e-08,1.12463951687965e-08,TRUE
"ENSG00000169884",17.4465979616645,-4.94351063155188,0.78640374489975,-6.28622468243978,3.25279084072424e-10,1.14487668958993e-08,1.14487668958993e-08,TRUE
"ENSG00000179532",363.834931341669,-1.09543146062853,0.174324798152153,-6.28385331427386,3.30282360452658e-10,1.16039202639034e-08,1.16039202639034e-08,TRUE
"ENSG00000171234",215.524514963792,2.11263860125182,0.336948831142157,6.2699092740301,3.61258535359495e-10,1.26239788189512e-08,1.26239788189512e-08,TRUE
"ENSG00000145990",220.6236461453,-1.13777087806714,0.181492972487308,-6.26895280006891,3.63484279860447e-10,1.2679033940964e-08,1.2679033940964e-08,TRUE
"ENSG00000140406",4204.88758286306,-1.15491516066727,0.184265881891245,-6.26765600236787,3.66523360513366e-10,1.27622125118752e-08,1.27622125118752e-08,TRUE
"ENSG00000118523",707.825978195487,2.49015433704738,0.397342559859626,6.26702142837936,3.68019527432816e-10,1.27914666050133e-08,1.27914666050133e-08,TRUE
"ENSG00000164823",727.836314465204,1.13262614286913,0.18087612335951,6.26188864418502,3.80342512877967e-10,1.31728217737256e-08,1.31728217737256e-08,TRUE
"ENSG00000068650",4345.3698456416,-1.19432053703995,0.190821012683451,-6.25885231529078,3.87820914398046e-10,1.34080142018573e-08,1.34080142018573e-08,TRUE
"ENSG00000078900",333.961081339297,-1.55390866703921,0.248538503266077,-6.25218485916304,4.04749897225163e-10,1.39438484911545e-08,1.39438484911545e-08,TRUE
"ENSG00000197903",2646.0726171521,-1.40048677103986,0.22417389374135,-6.24732321710812,4.1754644525146e-10,1.43452491789553e-08,1.43452491789553e-08,TRUE
"ENSG00000169946",533.591433189335,1.4971574806606,0.240160351088771,6.23399105586419,4.54699054487835e-10,1.55292344441718e-08,1.55292344441718e-08,TRUE
"ENSG00000184232",1552.51545875711,1.6570083862138,0.266168042009232,6.22542200673485,4.80261522936468e-10,1.63146680065125e-08,1.63146680065125e-08,TRUE
"ENSG00000102580",2727.48500092582,1.08178530167792,0.173873892752799,6.22166608540782,4.91903066376282e-10,1.6681074593515e-08,1.6681074593515e-08,TRUE
"ENSG00000169439",139.283815675243,1.49564930993111,0.24071842983121,6.21327295537716,5.18921920171867e-10,1.75667682663737e-08,1.75667682663737e-08,TRUE
"ENSG00000165716",798.08976336624,-1.56328388341422,0.251615325210062,-6.21299152628764,5.19852538282994e-10,1.7567772346586e-08,1.7567772346586e-08,TRUE
"ENSG00000167785",64.1777915318369,-3.75848325703315,0.605333329041979,-6.20894815585563,5.334041502859e-10,1.79945458934685e-08,1.79945458934685e-08,TRUE
"ENSG00000232803",35.222192431244,-3.02094568491953,0.48666411227163,-6.20745522166919,5.38494453008344e-10,1.81036264469133e-08,1.81036264469133e-08,TRUE
"ENSG00000131871",574.155221157942,1.05578728789542,0.170276752829475,6.20041943689604,5.63128804017299e-10,1.88343885926815e-08,1.88343885926815e-08,TRUE
"ENSG00000139112",1450.11577092169,1.71584676494115,0.276749027489475,6.2000100976196,5.64595382647489e-10,1.88511050791839e-08,1.88511050791839e-08,TRUE
"ENSG00000018610",429.084618022022,1.22853056825403,0.198410161329282,6.19187323886684,5.94533582530939e-10,1.97878571944509e-08,1.97878571944509e-08,TRUE
"ENSG00000111879",180.007470656181,-1.58782716010763,0.256478172887844,-6.19088611802445,5.98269233251168e-10,1.98733420428697e-08,1.98733420428697e-08,TRUE
"ENSG00000186594",279.755372599229,2.30467999894797,0.372552005301904,6.18619673535332,6.16330814710049e-10,2.04037938132958e-08,2.04037938132958e-08,TRUE
"ENSG00000006377",18.7520524199856,-3.08045635381092,0.49801206740261,-6.18550544342648,6.19037988752201e-10,2.04586809197952e-08,2.04586809197952e-08,TRUE
"ENSG00000085063",5303.03720756092,1.18626154400175,0.191866289435127,6.18275126648992,6.29939300715212e-10,2.07486257173073e-08,2.07486257173073e-08,TRUE
"ENSG00000105849",1385.91546397048,1.31602508709527,0.212897412739019,6.18149873295326,6.3495870114628e-10,2.08786841714187e-08,2.08786841714187e-08,TRUE
"ENSG00000149809",394.463788697439,1.60599211742381,0.259840971623324,6.18067315323898,6.38288441627917e-10,2.09528389281191e-08,2.09528389281191e-08,TRUE
"ENSG00000198482",57.5692451047964,-3.26309360624092,0.528417710616357,-6.17521619862965,6.60729926744881e-10,2.16530635993251e-08,2.16530635993251e-08,TRUE
"ENSG00000276023",397.370477954184,1.21151361462535,0.196255876566802,6.1731329314512,6.69498751915062e-10,2.19036177241473e-08,2.19036177241473e-08,TRUE
"ENSG00000124151",1860.09155343741,1.00093120376467,0.16227680536335,6.16804848680326,6.91379460902769e-10,2.25438262677978e-08,2.25438262677978e-08,TRUE
"ENSG00000105186",1228.56324777937,-1.12868998700678,0.18348233247768,-6.15149138211485,7.67576979006107e-10,2.49449725227335e-08,2.49449725227335e-08,TRUE
"ENSG00000139974",818.205535376415,1.21947494456674,0.198304332529756,6.14951236319436,7.77215282227381e-10,2.51742870235078e-08,2.51742870235078e-08,TRUE
"ENSG00000285792",17.0711398280901,-3.5752370711071,0.582446540975854,-6.13830938907629,8.34043074563032e-10,2.69255064750076e-08,2.69255064750076e-08,TRUE
"ENSG00000116209",3873.2951930279,1.10621749507527,0.180911028429485,6.11470458533404,9.67359948279414e-10,3.09729911847296e-08,3.09729911847296e-08,TRUE
"ENSG00000106031",99.1337286446422,-1.44317454306646,0.236044035688842,-6.11400554500297,9.71609270333319e-10,3.10580478069334e-08,3.10580478069334e-08,TRUE
"ENSG00000164300",1597.82123146926,1.04606848481009,0.171127016913337,6.112819025764,9.78863580109116e-10,3.12387249567065e-08,3.12387249567065e-08,TRUE
"ENSG00000072778",1615.1380572833,1.16638942109658,0.190868745856456,6.11095030704383,9.90396040548301e-10,3.15036417531017e-08,3.15036417531017e-08,TRUE
"ENSG00000170385",527.25788430616,1.46462732137816,0.239849554057861,6.10644171147732,1.0187681748502e-09,3.2300749010413e-08,3.2300749010413e-08,TRUE
"ENSG00000051108",880.430294836456,1.12890762229755,0.185029909746044,6.10121695377245,1.0526391306691e-09,3.32664674374664e-08,3.32664674374664e-08,TRUE
"ENSG00000185130",785.761464299951,-1.83186396762195,0.300398142950892,-6.09812014690588,1.07323071114451e-09,3.38076343079269e-08,3.38076343079269e-08,TRUE
"ENSG00000232593",367.420828856471,-1.21909933415459,0.200120702532496,-6.09182018015669,1.11634040865278e-09,3.50523697718528e-08,3.50523697718528e-08,TRUE
"ENSG00000166402",337.296729743559,-1.50473183452393,0.247031665565565,-6.09125081628276,1.12031863889235e-09,3.51025242148089e-08,3.51025242148089e-08,TRUE
"ENSG00000132386",1251.63310332462,-1.20735982189929,0.198286966046878,-6.08895201721857,1.13652172359867e-09,3.55144825135425e-08,3.55144825135425e-08,TRUE
"ENSG00000197746",29209.912075828,1.04647349697886,0.171996270433731,6.08428016688919,1.17015832324407e-09,3.65070674318979e-08,3.65070674318979e-08,TRUE
"ENSG00000100764",1810.0077362246,1.16631334867121,0.191891415696071,6.07798605498063,1.21701335933085e-09,3.77874896394782e-08,3.77874896394782e-08,TRUE
"ENSG00000111424",43.6109356238424,4.46584932562524,0.73554557441334,6.07147875124819,1.26737733450018e-09,3.92886973695057e-08,3.92886973695057e-08,TRUE
"ENSG00000070526",9.88346891782799,-7.46309295133481,1.23015501284607,-6.06679066735525,1.30491456249785e-09,4.03241347926237e-08,4.03241347926237e-08,TRUE
"ENSG00000142089",28.3715944021865,-2.87845775284177,0.475403083817054,-6.05477299333099,1.40615818415535e-09,4.32471268656864e-08,4.32471268656864e-08,TRUE
"ENSG00000250634",53.3039711345277,2.89438402106332,0.478369270128573,6.05052247667452,1.44376816823272e-09,4.42895183872715e-08,4.42895183872715e-08,TRUE
"ENSG00000278677",786.058318325818,-1.83288902017909,0.303076543797223,-6.04761093423782,1.47009440505448e-09,4.49300482823781e-08,4.49300482823781e-08,TRUE
"ENSG00000232119",704.150356728003,1.65338523613443,0.273870661330352,6.0371024340576,1.56906127905373e-09,4.780488418792e-08,4.780488418792e-08,TRUE
"ENSG00000130038",65.9091833276461,5.55750573600654,0.921682240214266,6.02974158937311,1.64222052478183e-09,4.97887226256887e-08,4.97887226256887e-08,TRUE
"ENSG00000183023",603.371410886002,-2.20177515300259,0.365184336092714,-6.02921575596713,1.64757213517901e-09,4.98077659904738e-08,4.98077659904738e-08,TRUE
"ENSG00000143369",4620.78438418724,1.14886142773205,0.190591281671124,6.02788027688737,1.66124033025076e-09,5.01432278630952e-08,5.01432278630952e-08,TRUE
"ENSG00000168679",534.884381275566,1.15264875798554,0.191247533689673,6.02699933299993,1.67031692394702e-09,5.03392731067123e-08,5.03392731067123e-08,TRUE
"ENSG00000137486",1594.31498764507,1.09080602120813,0.181068269746256,6.02428035976023,1.69863702692197e-09,5.11137706604191e-08,5.11137706604191e-08,TRUE
"ENSG00000006327",393.860152841963,2.5501911989413,0.423478001935506,6.022015753559,1.72258123947838e-09,5.17544092274098e-08,5.17544092274098e-08,TRUE
"ENSG00000174695",1945.80300599155,1.14330665067388,0.190058003955632,6.01556696839131,1.79258175213827e-09,5.36920915283319e-08,5.36920915283319e-08,TRUE
"ENSG00000147535",552.965313853782,1.2609356117693,0.209756295870115,6.01143153552871,1.83892172432462e-09,5.49956053720946e-08,5.49956053720946e-08,TRUE
"ENSG00000148200",172.989452193535,-1.91265937072051,0.318722710253,-6.00101376272264,1.96089367489856e-09,5.84640149340169e-08,5.84640149340169e-08,TRUE
"ENSG00000174938",720.839731243976,1.60786773266634,0.268245139698183,5.99402372947161,2.04711481874048e-09,6.09415142757568e-08,6.09415142757568e-08,TRUE
"ENSG00000008300",447.033464164261,-1.23083134692545,0.205500506677951,-5.98943217621524,2.10574922011579e-09,6.25914695778015e-08,6.25914695778015e-08,TRUE
"ENSG00000112137",673.783512241863,-1.19894574092382,0.200965384880139,-5.96593160378788,2.43242166688549e-09,7.17348791628861e-08,7.17348791628861e-08,TRUE
"ENSG00000136383",53.4510246714011,3.13299760763898,0.525165868924138,5.96572967328833,2.43543207373868e-09,7.17348791628861e-08,7.17348791628861e-08,TRUE
"ENSG00000119013",741.199831668275,1.09765143184111,0.184080927307775,5.96287430693938,2.47839069120288e-09,7.28901057130692e-08,7.28901057130692e-08,TRUE
"ENSG00000274641",1398.2621630826,-1.43614283524958,0.242467726309029,-5.92302677602213,3.16069355997784e-09,9.25380836726847e-08,9.25380836726847e-08,TRUE
"ENSG00000186197",42.0451446542039,-2.14011406154994,0.361822436773129,-5.9148185519845,3.32241637579447e-09,9.65481325061345e-08,9.65481325061345e-08,TRUE
"ENSG00000083844",256.846274299685,-1.09636359260117,0.185374849149248,-5.91430605409943,3.33277679337734e-09,9.67050813899773e-08,9.67050813899773e-08,TRUE
"ENSG00000205002",187.67678805888,8.5827358163771,1.45152874269957,5.91289415352178,3.36148206930786e-09,9.73930741001991e-08,9.73930741001991e-08,TRUE
"ENSG00000250748",74.682005035336,2.40413079266676,0.407881531055466,5.89418889952102,3.76526244605566e-09,1.08127912276346e-07,1.08127912276346e-07,TRUE
"ENSG00000167895",57.5413895690147,-2.1214214977552,0.360937068668808,-5.87753844618767,4.1641202363572e-09,1.19055983121304e-07,1.19055983121304e-07,TRUE
"ENSG00000068912",1441.20743536336,1.05547713494747,0.179675137892309,5.87436385094128,4.24470162844022e-09,1.21182191878413e-07,1.21182191878413e-07,TRUE
"ENSG00000179104",973.115184408062,1.04596555947822,0.178177898281046,5.87034401892194,4.34891774387926e-09,1.23975946034944e-07,1.23975946034944e-07,TRUE
"ENSG00000240038",50.1801257287641,2.87414413846796,0.489773612536246,5.86831153190243,4.40255458412775e-09,1.25321769103514e-07,1.25321769103514e-07,TRUE
"ENSG00000229807",68.3829337519836,4.39289836604657,0.748616679248695,5.86802096161582,4.41027506978176e-09,1.25358532923724e-07,1.25358532923724e-07,TRUE
"ENSG00000177807",40.2492231740862,-2.15264427561442,0.36689051493501,-5.86726608616669,4.43039382559289e-09,1.25747087634987e-07,1.25747087634987e-07,TRUE
"ENSG00000152684",645.747738749627,1.49653373165017,0.255140646091023,5.86552458253271,4.47714926009061e-09,1.26889438114109e-07,1.26889438114109e-07,TRUE
"ENSG00000165813",1573.30403495289,1.27481294952388,0.217349661851218,5.8652630911224,4.48421104828768e-09,1.2690512515321e-07,1.2690512515321e-07,TRUE
"ENSG00000116774",40.8063102710478,5.19758052361144,0.887055887434835,5.85936083310564,4.64652089430871e-09,1.31307986837863e-07,1.31307986837863e-07,TRUE
"ENSG00000116815",647.842842793974,1.03223198328459,0.176184272651268,5.85882024400522,4.66166949423065e-09,1.31545431936329e-07,1.31545431936329e-07,TRUE
"ENSG00000205085",164.046532668035,1.88624411729208,0.322395846600461,5.85070849138349,4.89483459075041e-09,1.37132729432532e-07,1.37132729432532e-07,TRUE
"ENSG00000056277",526.287622201824,1.02509341418203,0.175227390467199,5.85007521625975,4.91350765929986e-09,1.37458372810169e-07,1.37458372810169e-07,TRUE
"ENSG00000277147",103.719341545077,1.49431237840417,0.255578646890372,5.84678100688568,5.01176598642964e-09,1.40006339497696e-07,1.40006339497696e-07,TRUE
"ENSG00000273274",144.129387464341,-1.40624036169749,0.240767051067607,-5.84066779678512,5.19919884226683e-09,1.4441478379681e-07,1.4441478379681e-07,TRUE
"ENSG00000178695",46.7674280838023,-1.72630347227619,0.295676411957167,-5.83848897803277,5.26763669222561e-09,1.46107607200152e-07,1.46107607200152e-07,TRUE
"ENSG00000270882",2566.87516313833,-1.78271812741272,0.305619559544718,-5.83312838376063,5.43976796927001e-09,1.50667664251131e-07,1.50667664251131e-07,TRUE
"ENSG00000286112",27.2008299977368,-3.31124023110037,0.568464341513132,-5.82488643401369,5.71514497004281e-09,1.57400581597267e-07,1.57400581597267e-07,TRUE
"ENSG00000082196",51.8480865529487,-2.31902826141735,0.398177211652897,-5.82411095750734,5.74174214988438e-09,1.57910056672208e-07,1.57910056672208e-07,TRUE
"ENSG00000106772",215.701514348638,1.59359071237129,0.273890540003507,5.81834886429771,5.9431761842286e-09,1.62990144045392e-07,1.62990144045392e-07,TRUE
"ENSG00000130649",52.9235646820606,3.95722932513819,0.680422696507382,5.81583969119593,6.03302634819502e-09,1.6522188309474e-07,1.6522188309474e-07,TRUE
"ENSG00000236901",52.5672565677654,-1.88619580327484,0.32436013006972,-5.81512839715969,6.05873630806848e-09,1.65693266859786e-07,1.65693266859786e-07,TRUE
"ENSG00000225649",10.2556893726976,-5.20788312718757,0.895632519198357,-5.81475439485932,6.07229746536405e-09,1.65831552208871e-07,1.65831552208871e-07,TRUE
"ENSG00000139318",3048.36782510154,1.21392801206331,0.20893401068337,5.81010247251206,6.24346151290507e-09,1.70029687206894e-07,1.70029687206894e-07,TRUE
"ENSG00000249550",102.698803245874,2.08601449154882,0.359157104132497,5.80808361451559,6.3191958047462e-09,1.71612811973184e-07,1.71612811973184e-07,TRUE
"ENSG00000277075",956.839028376363,-1.69287118964586,0.291620297207221,-5.80505268617477,6.43457673836954e-09,1.74503215328884e-07,1.74503215328884e-07,TRUE
"ENSG00000126524",1938.54977008133,1.13536156728242,0.195705547247486,5.80137652330654,6.57727217133247e-09,1.77878266392249e-07,1.77878266392249e-07,TRUE
"ENSG00000206199",11.0936095611069,-4.07466888884701,0.702340529208999,-5.80155739187663,6.57018007866055e-09,1.77878266392249e-07,1.77878266392249e-07,TRUE
"ENSG00000148219",159.852903184186,-1.47418562092886,0.254139279568846,-5.80069961412441,6.60388080155848e-09,1.78103833678546e-07,1.78103833678546e-07,TRUE
"ENSG00000264343",940.302651512939,1.23886234680861,0.21369277710235,5.79739925517111,6.7351215428455e-09,1.81392451607658e-07,1.81392451607658e-07,TRUE
"ENSG00000158769",506.022367167701,1.30991409673027,0.226341519856829,5.78733454453629,7.15120673575381e-09,1.91540357335802e-07,1.91540357335802e-07,TRUE
"ENSG00000117758",888.838099530114,1.05749812971091,0.182745932368954,5.78671227316777,7.17773673244985e-09,1.91987227086474e-07,1.91987227086474e-07,TRUE
"ENSG00000171649",9.58216026292935,-5.70610021004573,0.986335205473683,-5.78515313899335,7.24463009749084e-09,1.93246295856325e-07,1.93246295856325e-07,TRUE
"ENSG00000059728",479.310144904965,1.52857359358978,0.264373738501691,5.78186624077263,7.38764391547164e-09,1.96255679438395e-07,1.96255679438395e-07,TRUE
"ENSG00000161217",2305.68685888929,1.26985490353017,0.219738102821345,5.77894724322168,7.51694907558662e-09,1.99148084272912e-07,1.99148084272912e-07,TRUE
"ENSG00000133612",1470.03899661583,-1.1342487483635,0.196535534112228,-5.77121462277559,7.87021566895653e-09,2.07660805587258e-07,2.07660805587258e-07,TRUE
"ENSG00000175344",215.789660956673,-1.35758704286804,0.235291551940182,-5.76980784764079,7.93619734951808e-09,2.09029518446835e-07,2.09029518446835e-07,TRUE
"ENSG00000137261",135.918723332525,3.09076482122392,0.536058368032153,5.7657244164847,8.1307828056796e-09,2.13668644107745e-07,2.13668644107745e-07,TRUE
"ENSG00000183496",126.27783582142,-1.2678984707456,0.219975998188968,-5.7638036930576,8.22390653533924e-09,2.15824971107106e-07,2.15824971107106e-07,TRUE
"ENSG00000188818",277.106643631798,-1.13657084186914,0.197199342334776,-5.76356304444279,8.23564691479141e-09,2.15842579558492e-07,2.15842579558492e-07,TRUE
"ENSG00000106078",525.385501771527,1.49443646136947,0.25930582556151,5.76321977392282,8.25242205297083e-09,2.15991916256212e-07,2.15991916256212e-07,TRUE
"ENSG00000197712",1024.72641443525,1.14574212986258,0.198900207350133,5.76038680465365,8.39213948672066e-09,2.19354326878775e-07,2.19354326878775e-07,TRUE
"ENSG00000278259",1004.20352070118,-1.115586674353,0.193898348722309,-5.75346144876501,8.74343945083207e-09,2.27317767802366e-07,2.27317767802366e-07,TRUE
"ENSG00000196724",9.7752318435262,-6.73041396691813,1.17083808041767,-5.7483729641909,9.01063072608592e-09,2.33641341127592e-07,2.33641341127592e-07,TRUE
"ENSG00000275023",1328.36279016207,-1.24638634410516,0.21684000997489,-5.74795372980058,9.03299486368204e-09,2.33910181735639e-07,2.33910181735639e-07,TRUE
"ENSG00000156697",815.75989489588,1.57339074808744,0.27395317389689,5.74328351705692,9.28580569819446e-09,2.3950254670515e-07,2.3950254670515e-07,TRUE
"ENSG00000197183",1697.12048709817,-1.3095330923757,0.228475182435655,-5.73162073191253,9.94755047608561e-09,2.55556372507501e-07,2.55556372507501e-07,TRUE
"ENSG00000132334",56.5402713343223,4.74860817183045,0.829646595872141,5.72365172768366,1.04258369146142e-08,2.67139808144628e-07,2.67139808144628e-07,TRUE
"ENSG00000101236",572.814160974261,-1.14756843479745,0.200528326205717,-5.72272484646477,1.04828969336714e-08,2.68249353424749e-07,2.68249353424749e-07,TRUE
"ENSG00000023902",1198.3842754536,1.16513616475594,0.20369312249439,5.72005647754763,1.0648865056487e-08,2.72139213284981e-07,2.72139213284981e-07,TRUE
"ENSG00000206077",561.864983164051,-1.22120712306555,0.213676872196059,-5.71520497522554,1.09571866634192e-08,2.79286513398706e-07,2.79286513398706e-07,TRUE
"ENSG00000135241",884.236928183822,1.07701062179592,0.18852330135716,5.71287800522606,1.11081313628754e-08,2.82764299536173e-07,2.82764299536173e-07,TRUE
"ENSG00000171517",148.269705872563,1.36763428602487,0.239446475882287,5.71164925683517,1.11886504820785e-08,2.84442628096543e-07,2.84442628096543e-07,TRUE
"ENSG00000163803",29.3220872793176,-2.09591044076378,0.366984976829784,-5.711161418294,1.12207752894423e-08,2.84887887199005e-07,2.84887887199005e-07,TRUE
"ENSG00000197496",61.2871481784596,-2.09244054780789,0.366456372187482,-5.70993085839257,1.13022080087956e-08,2.86582254829006e-07,2.86582254829006e-07,TRUE
"ENSG00000118513",58.8195519817175,-1.86906044786909,0.327355500836176,-5.70957397415005,1.13259321826937e-08,2.86810846273175e-07,2.86810846273175e-07,TRUE
"ENSG00000184260",852.828962676735,-2.11864528830935,0.371499630431481,-5.70295395946595,1.17748794670809e-08,2.97792963331532e-07,2.97792963331532e-07,TRUE
"ENSG00000279838",257.579666365087,-1.43996182558261,0.252704424850875,-5.69820582458085,1.21074827387764e-08,3.05808038760883e-07,3.05808038760883e-07,TRUE
"ENSG00000128534",1339.49239496833,1.13557144969288,0.199386910601788,5.69531593756834,1.23143672180807e-08,3.10631107872387e-07,3.10631107872387e-07,TRUE
"ENSG00000153714",172.40373502263,2.34118680076237,0.411200533421971,5.69354028137863,1.24431842325507e-08,3.13474999160862e-07,3.13474999160862e-07,TRUE
"ENSG00000100439",1200.46463588917,1.8308810404081,0.32160503026542,5.69294901543385,1.2486368154849e-08,3.14157022776001e-07,3.14157022776001e-07,TRUE
"ENSG00000159958",116.639570352588,-1.34652998735377,0.23656483856005,-5.69201236984322,1.2555075568551e-08,3.15092348453189e-07,3.15092348453189e-07,TRUE
"ENSG00000287439",572.283460211953,1.83842928188737,0.322984669774663,5.69200167664301,1.25558620825749e-08,3.15092348453189e-07,3.15092348453189e-07,TRUE
"ENSG00000262223",597.100848360488,-1.31156138257537,0.230567181620155,-5.68841312696481,1.28225313827822e-08,3.20546845426756e-07,3.20546845426756e-07,TRUE
"ENSG00000139410",61.0961701380341,2.10294477630457,0.369814165716715,5.68649059786279,1.29676521870073e-08,3.23759603065884e-07,3.23759603065884e-07,TRUE
"ENSG00000206535",168.671471377462,1.21488970461503,0.213825444592638,5.68168913166313,1.33370917243022e-08,3.32557482777709e-07,3.32557482777709e-07,TRUE
"ENSG00000133121",658.587708786749,-1.49815442619271,0.263846773226113,-5.67812297976756,1.36180796677605e-08,3.39130185749248e-07,3.39130185749248e-07,TRUE
"ENSG00000104687",2563.69311385179,1.13930580742235,0.20071899443684,5.6761235309041,1.37781297903817e-08,3.42678256100321e-07,3.42678256100321e-07,TRUE
"ENSG00000181433",52.223805421257,8.27706465238533,1.46059752148797,5.66690312054834,1.45401497306651e-08,3.60252070645792e-07,3.60252070645792e-07,TRUE
"ENSG00000255774",56.5392970631542,-1.70716149982242,0.301371121476047,-5.66464859493216,1.47326144030986e-08,3.64557421632005e-07,3.64557421632005e-07,TRUE
"ENSG00000115738",242.951867868778,1.05007817763731,0.18566602481894,5.65573684609957,1.55179073846534e-08,3.81568317898306e-07,3.81568317898306e-07,TRUE
"ENSG00000185920",190.146921460188,-1.30013027641344,0.229933802367059,-5.65436774858336,1.56420983515419e-08,3.84137626897627e-07,3.84137626897627e-07,TRUE
"ENSG00000136052",390.636251616611,1.3311020023351,0.235471490528957,5.65292214078634,1.57742772708463e-08,3.85925511297657e-07,3.85925511297657e-07,TRUE
"ENSG00000196937",926.38113364794,1.11778117971113,0.19785161370777,5.6495934441157,1.60827743223569e-08,3.9248813080305e-07,3.9248813080305e-07,TRUE
"ENSG00000042286",929.150113020984,1.16338105266644,0.205948596729633,5.6488904082882,1.61486757777303e-08,3.93603786237453e-07,3.93603786237453e-07,TRUE
"ENSG00000115935",156.425177210746,2.27709110134134,0.40314078400913,5.64837692355575,1.61969746733592e-08,3.9428815125572e-07,3.9428815125572e-07,TRUE
"ENSG00000081138",115.183607203915,-1.5881245277979,0.281329891335617,-5.645061462393,1.6512224850235e-08,4.00462527804394e-07,4.00462527804394e-07,TRUE
"ENSG00000277586",37.0032136234874,-2.52013460831811,0.446521703785144,-5.64392410705916,1.66217366642447e-08,4.02617693436158e-07,4.02617693436158e-07,TRUE
"ENSG00000162723",45.177765261384,3.23358456481763,0.573026747920423,5.64299062225745,1.67121452731296e-08,4.04305360646097e-07,4.04305360646097e-07,TRUE
"ENSG00000169683",206.285849755436,-1.44364044467975,0.256188580588401,-5.63506945299461,1.74987799538287e-08,4.22288007821419e-07,4.22288007821419e-07,TRUE
"ENSG00000103888",54.8396794419299,-2.05944971421871,0.365630583851894,-5.63259695762466,1.77515984775011e-08,4.26968083772319e-07,4.26968083772319e-07,TRUE
"ENSG00000225889",66.2587488988067,-1.69718165432231,0.301493851011111,-5.62924135477565,1.81003972107729e-08,4.34459999403899e-07,4.34459999403899e-07,TRUE
"ENSG00000104885",1542.24906360411,-1.36027243724525,0.241649802517998,-5.62910634757889,1.81145689273998e-08,4.34459999403899e-07,4.34459999403899e-07,TRUE
"ENSG00000231999",173.904197537116,-1.3968954828282,0.24840660975852,-5.62342316167088,1.87210055152375e-08,4.48453177569554e-07,4.48453177569554e-07,TRUE
"ENSG00000133460",611.265195684007,1.02853109650047,0.183007841457875,5.62014768496805,1.90794292521377e-08,4.55360821282049e-07,4.55360821282049e-07,TRUE
"ENSG00000111181",38.5739965168882,3.98924329749538,0.71008387231187,5.61798887856349,1.93192931624636e-08,4.60521879431392e-07,4.60521879431392e-07,TRUE
"ENSG00000008513",444.631358892764,-1.22500275363946,0.218155278928567,-5.61527898685675,1.96245349282626e-08,4.6722687004419e-07,4.6722687004419e-07,TRUE
"ENSG00000154917",895.119553583968,-1.4661953166973,0.261575947174348,-5.60523753248626,2.07969553245932e-08,4.94536380334442e-07,4.94536380334442e-07,TRUE
"ENSG00000248429",257.088361288217,1.15293372641948,0.205943637156404,5.59829739019267,2.1646719087482e-08,5.14116169898675e-07,5.14116169898675e-07,TRUE
"ENSG00000205730",1445.06820567122,1.04407270412371,0.186549048151675,5.59677315144927,2.18378143322252e-08,5.1802377331394e-07,5.1802377331394e-07,TRUE
"ENSG00000116016",2466.72174621922,1.65765170367255,0.297332205918652,5.57508292299177,2.4741198508842e-08,5.85471638014454e-07,5.85471638014454e-07,TRUE
"ENSG00000188706",316.660481800528,1.04738236424177,0.187889328949551,5.57446434077687,2.48292656305812e-08,5.86605176774016e-07,5.86605176774016e-07,TRUE
"ENSG00000179820",38.386084378566,-3.81510300482143,0.684569639388803,-5.57299474780628,2.50397122739165e-08,5.90386154327809e-07,5.90386154327809e-07,TRUE
"ENSG00000286155",55.3019063283015,3.19183111672102,0.573175650573233,5.56867883959981,2.56678090662414e-08,6.04464503602224e-07,6.04464503602224e-07,TRUE
"ENSG00000144026",41.8202908629203,-2.39689720352094,0.430478976474947,-5.56797737986732,2.57713269458431e-08,6.06170210032563e-07,6.06170210032563e-07,TRUE
"ENSG00000104419",757.556763210743,2.23416486237865,0.401441599995185,5.56535461797044,2.616198234108e-08,6.13922091141479e-07,6.13922091141479e-07,TRUE
"ENSG00000165156",1505.33974855893,1.32523062729625,0.238154745060494,5.56457788384448,2.62787742019218e-08,6.15877185292397e-07,6.15877185292397e-07,TRUE
"ENSG00000161011",6235.42719909061,1.16018551285119,0.208650638622891,5.56042157603012,2.69123765512527e-08,6.29213945291219e-07,6.29213945291219e-07,TRUE
"ENSG00000183250",135.93460067825,-1.09532902966532,0.197102406528169,-5.55715705839839,2.74204014386687e-08,6.39557903890672e-07,6.39557903890672e-07,TRUE
"ENSG00000151012",3186.9931282956,1.250794363702,0.225159569063296,5.55514637421595,2.77379223320886e-08,6.46190857291989e-07,6.46190857291989e-07,TRUE
"ENSG00000167994",129.62730481296,-1.61402631570998,0.290796087228705,-5.55037150290326,2.85063173393546e-08,6.60933034245036e-07,6.60933034245036e-07,TRUE
"ENSG00000138641",425.823583995781,-1.06331257682142,0.191619170423752,-5.54909289331531,2.87155581948224e-08,6.64876743277643e-07,6.64876743277643e-07,TRUE
"ENSG00000248206",18.7785456743775,-2.74579059881388,0.494880610179521,-5.54838993958125,2.8831228649815e-08,6.66090198391876e-07,6.66090198391876e-07,TRUE
